trade_id,symbol,direction,signal_time,entry_time,exit_time,duration_minutes,planned_entry,actual_entry,entry_spread,entry_slippage,stop_loss,tp1_price,tp2_price,tp1_hit,tp2_hit,be_hit,exit_reason,lots,partial_pnl,runner_pnl,gross_pnl,commission,net_pnl,return_pct,account_balance,r_multiple,adx_1h,atr_1h,trade_date
55,XAUUSD,BUY,2026-08-12 08:05:00+00:00,2026-08-12 08:05:00.191000+00:00,2026-08-12 08:44:59.399000+00:00,39.9868,4404.36,4401.99,0.27999999999974534,-2.369999999999891,4387.950480746753,4423.04927887987,4430.069038506494,False,False,False,SL Hit,0.94,-660.8199999999761,-660.8199999999761,-1321.6399999999521,4.699999999999999,-1326.3399999999522,-1.0096981540429932,130033.70999999998,-1.0096981540422245,19.603332167453836,15.599465836940858,2026-08-12
56,XAUUSD,BUY,2026-08-12 09:50:00+00:00,2026-08-12 09:50:00.066000+00:00,2026-08-12 15:30:00.795000+00:00,340.01214999999996,4401.2,4400.21,0.27999999999974534,-0.9899999999997817,4385.838089264842,4421.767866102737,4428.953821470315,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.9,972.0000000000164,1297.8000000000065,2269.800000000023,4.5,2265.300000000023,1.7420867250500067,132299.01,1.7420867250486671,19.149967554543647,15.968789705730764,2026-08-12
57,XAUUSD,BUY,2026-08-12 14:50:00+00:00,2026-08-12 14:50:00.073000+00:00,2026-08-12 15:30:07.225000+00:00,40.1192,4414.18,4413.71,0.2600000000002183,-0.47000000000025466,4399.387812729464,4435.193280905804,4442.3543745410725,False,False,False,SL Hit,0.92,-661.019999999995,-661.019999999995,-1322.03999999999,4.6000000000000005,-1326.6399999999899,-1.0027588263887914,130972.37000000002,-1.0027588263880334,20.255405653091877,15.913541411706905,2026-08-12
58,XAUUSD,BUY,2026-08-12 15:25:00+00:00,2026-08-12 15:25:00.124000+00:00,2026-08-12 15:30:07.017000+00:00,5.114883333333333,4426.18,4406.92,0.27999999999974534,-19.26000000000022,4393.048683248788,4427.726975126819,4434.662633502425,True,False,True,TP1 (1.5R) + BE Runner,0.94,979.9500000000171,0.9399999999777718,980.8899999999949,4.699999999999999,976.1899999999948,0.7453404103476136,131948.56000000003,0.7453404103470445,20.94570098104139,15.412574168013595,2026-08-12
59,XAUUSD,BUY,2026-08-12 16:45:00+00:00,2026-08-12 16:45:00.021000+00:00,2026-08-12 16:45:00.021000+00:00,0.0,4427.9,4416.9,0.27999999999974534,-11.0,4400.388634445302,4441.667048332045,4449.922731109394,False,False,False,EOD,0.8,0.0,0.0,0.0,4.0,-4.0,-0.003031484390583724,131944.56000000003,-0.0030314843905814267,19.620802965266016,18.345961727441228,2026-08-12
60,XAUUSD,SELL,2026-08-14 08:05:00+00:00,2026-08-14 08:05:00.004000+00:00,2026-08-14 10:45:03.441000+00:00,160.05728333333334,4319.89,4325.11,0.2600000000002183,-5.219999999999345,4340.74695598343,4301.654566024854,4293.836088033138,False,False,False,SL Hit,0.84,-658.140000000003,-658.140000000003,-1316.280000000006,4.2,-1320.4800000000062,-1.000783965629205,130624.08000000002,-1.0007839656284467,24.194342046614867,17.374395537145126,2026-08-14
61,XAUUSD,BUY,2026-08-17 06:50:00+00:00,2026-08-17 06:50:00.162000+00:00,2026-08-17 15:42:10.618000+00:00,532.1742666666667,4395.01,4395.15,0.27999999999974534,0.13999999999941792,4380.21573634519,4417.5513954822145,4425.0185273096195,False,False,False,SL Hit,0.87,-661.7599999999984,-646.7199999999984,-1308.4799999999968,4.35,-1312.8299999999967,-1.005044399164378,129311.25000000001,-1.0050443991636087,24.024404883956773,16.593626283121928,2026-08-17
62,XAUUSD,BUY,2026-08-17 07:45:00+00:00,2026-08-17 07:45:00.049000+00:00,2026-08-17 15:39:47.291000+00:00,474.7873666666666,4395.93,4395.94,0.27999999999974534,0.009999999999308784,4381.443755177676,4417.684367233484,4424.932489644646,False,False,False,SL Hit,0.89,-638.4399999999696,-652.9499999999689,-1291.3899999999385,4.45,-1295.8399999999385,-1.0021092519018557,128015.41000000008,-1.0021092519010808,24.83700972963697,16.106938691470344,2026-08-17
63,XAUUSD,BUY,2026-08-17 08:25:00+00:00,2026-08-17 08:25:00.110000+00:00,2026-08-17 15:39:47.291000+00:00,434.78635,4399.42,4395.59,0.27999999999974534,-3.8299999999999272,4381.438772664986,4416.816841002522,4423.892454670029,False,False,False,SL Hit,0.9,-637.1999999999935,-637.1999999999935,-1274.399999999987,4.5,-1278.899999999987,-0.9990203523153862,126736.5100000001,-0.9990203523146057,25.699717008363518,15.72358592779394,2026-08-17
64,XAUUSD,BUY,2026-08-17 13:25:00+00:00,2026-08-17 13:25:00.128000+00:00,2026-08-17 15:26:39.609000+00:00,121.65801666666667,4405.1,4396.9,0.27999999999974534,-8.200000000000728,4383.712469185273,4416.681296222089,4423.275061629453,False,False,False,SL Hit,0.96,-646.0800000000017,-646.0800000000017,-1292.1600000000035,4.8,-1296.9600000000034,-1.0233515188322626,125439.55000000009,-1.0233515188314553,29.126007945007693,14.652812016362974,2026-08-17
65,XAUUSD,BUY,2026-08-17 16:50:00+00:00,2026-08-17 16:50:00.096000+00:00,2026-08-17 17:22:51.602000+00:00,32.85843333333334,4401.52,4395.59,0.27999999999974534,-5.930000000000291,4382.1266992711535,4415.78495109327,4422.516601457693,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.93,931.5000000000001,1269.4700000000103,2200.9700000000103,4.65,2196.32000000001,1.7508991382701935,127635.8700000001,1.7508991382687977,29.16205801980729,14.959223032051515,2026-08-17
66,XAUUSD,SELL,2026-08-18 11:05:00+00:00,2026-08-18 11:05:00.012000+00:00,2026-08-18 17:59:03.839000+00:00,414.06378333333333,4390.81,4394.33,0.27999999999974534,-3.519999999999527,4407.414653944969,4374.703019082546,4368.160692110061,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.98,971.1799999999859,1282.3300000000036,2253.5099999999893,4.9,2248.609999999989,1.7617382950419715,129884.48000000008,1.7617382950405915,17.520910122029147,14.538504383299129,2026-08-18
67,XAUUSD,SELL,2026-08-18 13:25:00+00:00,2026-08-18 13:25:00.128000+00:00,2026-08-18 16:41:35.210000+00:00,196.5847,4392.03,4391.68,0.27999999999974534,0.3499999999994543,4404.17010467704,4372.944842984441,4366.699790645921,False,False,False,SL Hit,1.04,-652.0799999999982,-652.0799999999982,-1304.1599999999964,5.2,-1309.3599999999965,-1.0080958094454362,128575.12000000008,-1.0080958094446602,17.532492140216462,13.877894085599754,2026-08-18
68,XAUUSD,SELL,2026-08-18 14:20:00+00:00,2026-08-18 14:20:00.018000+00:00,2026-08-18 16:41:35.330000+00:00,141.58853333333334,4390.05,4393.05,0.26999999999952706,-3.0,4405.280525771537,4374.704211342695,4368.588948456926,False,False,False,SL Hit,1.05,-640.1199999999735,-652.429999999973,-1292.5499999999465,5.25,-1297.7999999999465,-1.009371019836455,127277.32000000014,-1.0093710198356698,17.03875899526571,13.589473079485497,2026-08-18
69,XAUUSD,SELL,2026-08-18 15:05:00+00:00,2026-08-18 15:05:00.008000+00:00,2026-08-18 16:32:11.612000+00:00,87.19340000000001,4391.15,4396.53,0.27000000000043656,-5.380000000000109,4408.558059644998,4378.487910532502,4372.473880710002,True,False,True,TP1 (1.5R) + BE Runner,1.06,967.7799999999634,13.779999999963366,981.5599999999267,5.300000000000001,976.2599999999268,0.7670337496106343,128253.58000000006,0.7670337496100316,16.67348419979179,13.364510716665142,2026-08-18
70,XAUUSD,SELL,2026-08-18 16:05:00+00:00,2026-08-18 16:05:00.011000+00:00,2026-08-18 16:32:09.617000+00:00,27.1601,4389.04,4395.65,0.28000000000065484,-6.609999999999673,4407.554341098927,4377.793488351609,4371.841317802145,True,False,True,TP1 (1.5R) + BE Runner,1.08,984.4199999999764,8.639999999992142,993.0599999999686,5.4,987.6599999999686,0.7700837668624674,129241.24000000003,0.770083766861867,16.126102175337195,13.227045665474812,2026-08-18
71,XAUUSD,SELL,2026-08-18 17:30:00+00:00,2026-08-18 17:30:00.043000+00:00,2026-08-18 17:59:03.963000+00:00,29.065333333333335,4389.75,4394.17,0.27999999999974534,-4.420000000000073,4407.268959591861,4374.521560612208,4367.972080816277,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.99,982.9999999999927,1285.2700000000232,2268.270000000016,4.95,2263.320000000016,1.7512366795614274,131504.56000000006,1.7512366795600725,16.793396582510464,14.554399546512354,2026-08-18
72,XAUUSD,BUY,2026-08-21 08:40:00+00:00,2026-08-21 08:40:00.024000+00:00,2026-08-21 11:17:28.619000+00:00,157.4765833333333,4543.14,4536.51,0.28000000000065484,-6.630000000000109,4520.078787116606,4561.156819325091,4569.372425766788,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.8,986.800000000003,1315.5999999999767,2302.3999999999796,4.0,2298.3999999999796,1.7477720924658269,133802.96000000002,1.7477720924644977,28.441986372676013,18.256903203771095,2026-08-21
73,XAUUSD,BUY,2026-08-21 16:45:00+00:00,2026-08-21 16:45:00.040000+00:00,2026-08-21 16:45:00.040000+00:00,0.0,4589.82,4587.9,1.4899999999997817,-1.9200000000000728,4569.648208174617,4615.277687738073,4624.403583650765,False,False,False,EOD,0.73,0.0,0.0,0.0,3.65,-3.65,-0.0027278918194335905,133799.31000000003,-0.0027278918194315518,38.92508441938342,20.279768694869226,2026-08-21
74,XAUUSD,BUY,2026-08-21 17:00:00+00:00,2026-08-21 17:00:00.060000+00:00,2026-08-21 17:00:00.060000+00:00,0.0,4588.48,4581.22,0.28000000000065484,-7.259999999999309,4563.013836162146,4608.529245756783,4617.63232767571,False,False,False,EOD,0.73,0.0,0.0,0.0,3.65,-3.65,-0.0027279662354013625,133795.66000000003,-0.002727966235399324,38.56813948180884,20.229070930949977,2026-08-21
75,XAUUSD,BUY,2026-08-24 07:25:00+00:00,2026-08-24 07:25:00.004000+00:00,2026-08-24 16:11:33.856000+00:00,526.5642,4640.45,4638.04,0.27999999999974534,-2.4099999999998545,4618.424400352976,4667.463399470536,4677.271199294049,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.68,1004.3599999999989,1336.8799999999903,2341.2399999999893,3.4000000000000004,2337.8399999999892,1.7473212509284595,136133.50000000003,1.7473212509271536,42.367843745088564,21.795110718916174,2026-08-24
76,XAUUSD,BUY,2026-08-24 08:10:00+00:00,2026-08-24 08:10:00.189000+00:00,2026-08-24 16:11:42.408000+00:00,481.70365000000004,4643.28,4639.93,0.28000000000065484,-3.3499999999994543,4621.057871756335,4668.238192365498,4677.674256487332,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.72,1020.9599999999881,1360.7999999999738,2381.759999999962,3.5999999999999996,2378.159999999962,1.7469322393091795,138511.66,1.746932239307896,43.005296881320106,20.96903138185077,2026-08-24
77,XAUUSD,BUY,2026-08-24 09:00:00+00:00,2026-08-24 09:00:00.080000+00:00,2026-08-24 16:34:38.382000+00:00,454.6383666666667,4644.88,4641.37,0.43000000000029104,-3.5100000000002183,4622.7356666308815,4669.3215000536775,4678.638666738236,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.74,1036.370000000008,1381.2099999999973,2417.5800000000054,3.7,2413.8800000000056,1.7427269299927568,140925.54,1.7427269299914987,43.73875404169528,20.70481485457568,2026-08-24
78,XAUUSD,BUY,2026-08-24 12:05:00+00:00,2026-08-24 12:05:00.125000+00:00,2026-08-24 16:34:49.806000+00:00,269.82801666666666,4641.98,4642.62,0.27999999999974534,0.6400000000003274,4623.9340687274225,4670.648896908866,4679.991862545155,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.75,1067.4200000000055,1383.060000000004,2450.4800000000096,3.75,2446.7300000000096,1.7361863577035144,143372.27000000002,1.7361863577022827,44.791508519752,20.762145858419338,2026-08-24
79,XAUUSD,BUY,2026-08-24 12:50:00+00:00,2026-08-24 12:50:00.042000+00:00,2026-08-24 12:50:00.042000+00:00,0.0,4644.14,4644.22,0.27000000000043656,0.07999999999992724,4625.534068727423,4672.248896908866,4681.591862545155,True,False,False,EOD,0.77,1065.900000000007,0.0,1065.900000000007,3.85,1062.050000000007,0.7407638869078427,144434.32000000004,0.740763886907326,44.791508519752,20.762145858419338,2026-08-24
80,XAUUSD,BUY,2026-08-24 14:25:00+00:00,2026-08-24 14:25:00.119000+00:00,2026-08-24 16:11:30.833000+00:00,106.5119,4646.47,4641.57,0.27999999999974534,-4.900000000000546,4624.107186810889,4667.764219783665,4676.49562637822,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.83,1101.2400000000107,1435.8200000000177,2537.0600000000286,4.1499999999999995,2532.9100000000285,1.753675996120609,146967.23000000007,1.7536759961193946,44.8193490546539,19.403125765677842,2026-08-24
81,XAUUSD,SELL,2026-08-25 10:05:00+00:00,2026-08-25 10:05:00.057000+00:00,2026-08-25 17:45:10.038000+00:00,460.16635,4641.08,4639.94,0.28000000000065484,1.1400000000003274,4659.509784674352,4610.585322988471,4600.800430651295,True,False,True,TP1 (1.5R) + BE Runner,0.75,1119.4800000000014,9.25,1128.7300000000014,3.75,1124.9800000000014,0.7654631580114838,148092.21000000008,0.765463158010963,29.2156475024033,21.744205193724937,2026-08-25
82,XAUUSD,SELL,2026-08-25 15:15:00+00:00,2026-08-25 15:15:00.247000+00:00,2026-08-25 17:45:05.043000+00:00,150.07993333333334,4635.64,4638.97,0.27999999999974534,-3.3299999999999272,4656.769039200732,4612.271441198903,4603.371921598537,True,False,True,TP1 (1.5R) + BE Runner,0.83,1121.8200000000015,10.660000000008948,1132.4800000000105,4.1499999999999995,1128.3300000000104,0.76191043404647,149220.5400000001,0.7619104340459554,21.262848925960512,19.776710223035344,2026-08-25
83,XAUUSD,SELL,2026-08-25 16:00:00+00:00,2026-08-25 16:00:00.073000+00:00,2026-08-25 16:47:39.369000+00:00,47.65493333333333,4634.53,4640.73,0.28000000000065484,-6.199999999999818,4658.167322114965,4614.5740168275515,4605.855355770069,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.86,1135.6299999999937,1499.8399999999656,2635.4699999999593,4.3,2631.169999999959,1.7632760208480396,151851.71000000005,1.763276020846858,20.17739140859541,19.374802349961367,2026-08-25
84,XAUUSD,SELL,2026-08-26 15:50:00+00:00,2026-08-26 15:50:00.001000+00:00,2026-08-26 16:46:40.450000+00:00,56.674150000000004,4616.25,4623.81,0.27999999999974534,-7.5600000000004,4638.306418468182,4602.0653722977295,4594.817163063639,True,False,True,TP1 (1.5R) + BE Runner,1.05,1136.200000000019,13.780000000011569,1149.9800000000305,5.25,1144.7300000000305,0.753847289569561,152996.4400000001,0.7538472895690647,17.325239733509598,16.107131631311987,2026-08-26
85,XAUUSD,SELL,2026-08-26 17:35:00+00:00,2026-08-26 17:35:00.071000+00:00,2026-08-26 18:15:43.257000+00:00,40.71976666666667,4616.94,4618.32,0.28000000000065484,-1.3800000000001091,4634.375335311849,4594.236997032225,4586.2093293763,True,True,False,TP1 (1.5R) + TP2 (2.0R) Full Win,0.95,1157.2799999999843,1510.1100000000051,2667.3899999999894,4.75,2662.6399999999894,1.7403280756075028,155659.08000000007,1.7403280756063653,17.982436993091145,17.839261457610853,2026-08-26
86,XAUUSD,SELL,2026-08-27 15:40:00+00:00,2026-08-27 15:40:00.029000+00:00,2026-08-27 15:40:00.029000+00:00,0.0,4587.64,4589.04,0.27999999999974534,-1.3999999999996362,4605.123562912672,4564.9146556309925,4556.872874174656,False,False,False,EOD,0.97,0.0,0.0,0.0,4.85,-4.85,-0.003115783544397151,155654.23000000007,-0.0031157835443951496,21.284828962703912,17.870625458524334,2026-08-27
87,XAUUSD,SELL,2026-08-28 06:35:00+00:00,2026-08-28 06:35:00.093000+00:00,2026-08-28 09:49:58.603000+00:00,194.97516666666667,4582.89,4584.27,0.27999999999974534,-1.3800000000001091,4599.931189222054,4560.77821616692,4552.947621555894,False,False,False,SL Hit,0.99,-788.9999999999873,-773.2199999999875,-1562.2199999999748,4.95,-1567.1699999999748,-1.0068277617639907,154087.06000000008,-1.0068277617633439,22.330788424125544,17.401321357836924,2026-08-28
88,XAUUSD,SELL,2026-08-28 08:30:00+00:00,2026-08-28 08:30:00.010000+00:00,2026-08-28 09:49:41.386000+00:00,79.6896,4578.98,4584.11,0.28000000000065484,-5.130000000000109,4598.77666315575,4562.110005266375,4554.7766736885,False,False,False,SL Hit,1.05,-762.8400000000038,-777.510000000004,-1540.3500000000076,5.25,-1545.6000000000076,-1.0030693038078646,152541.46000000008,-1.0030693038072138,23.920461016400928,16.29629239527781,2026-08-28
89,XAUUSD,BUY,2026-08-28 16:05:00+00:00,2026-08-28 16:05:00.011000+00:00,2026-08-28 17:00:02.994000+00:00,55.04971666666667,4600.28,4599.59,0.27999999999974534,-0.6899999999995998,4585.143824921192,4621.259262618211,4628.482350157616,True,False,True,TP1 (1.5R) + BE Runner,1.06,1148.5100000000039,13.25,1161.7600000000039,5.300000000000001,1156.460000000004,0.7581283147545613,153697.92000000007,0.7581283147540644,16.88891141119637,16.051305643119605,2026-08-28
90,XAUUSD,SELL,2026-08-31 11:30:00+00:00,2026-08-31 11:30:00.020000+00:00,2026-08-31 14:27:33.455000+00:00,177.55724999999998,4435.93,4440.1,0.27999999999974534,-4.170000000000073,4461.871882143005,4407.442176785494,4396.556235713992,False,False,False,SL Hit,0.71,-784.0799999999908,-762.2999999999911,-1546.379999999982,3.55,-1549.9299999999819,-1.0084261387531992,152147.99000000008,-1.008426138752543,46.4746914677693,24.19098015889392,2026-08-31
