trade_id,symbol,direction,entry_time,exit_time,duration_m,planned_entry,actual_entry,entry_spread,total_lots,partial_lots,runner_lots,tp1_hit,tp2_hit,be_hit,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,account_balance,return_pct,adx_1h,atr_1h,month,portfolio_balance
138,NAS100,SELL,2026-03-26 16:45:00.004000+00:00,2026-03-26 19:43:47.294000+00:00,178.78816666666668,23931.5,23944.6,2.600000000002183,0.05,0.02,0.03,True,True,False,FULL_TP2,29.85074062922795,59.70148125845662,0.25,89.30222188768457,5151.395205041383,1.7641363401438162,20.62353216627826,99.50246876409385,2026-03,6765.197079721462
169,XAUUSD,SELL,2026-03-27 15:30:00.002000+00:00,2026-03-27 16:03:18.652000+00:00,33.310833333333335,4418.37,4422.14,0.3099999999994907,0.02,0.01,0.01,False,False,False,SL,-27.821902338858308,-27.821902338858308,0.1,-55.74380467771662,6558.058070002362,-0.8428405587884812,20.661098313012914,30.913224820953292,2026-03,6709.453275043745
170,XAUUSD,BUY,2026-03-27 20:30:00.097000+00:00,2026-03-27 21:00:00.074000+00:00,29.999616666666668,4513.85,4509.6,0.2899999999999636,0.02,0.01,0.01,False,False,False,EOD_EXIT,7.159999999999854,7.159999999999854,0.1,14.219999999999708,6572.278070002361,0.2168324807162707,23.247012868229383,35.53879905591087,2026-03,6723.673275043744
139,NAS100,SELL,2026-03-27 18:10:00.110000+00:00,2026-03-27 21:00:00.075000+00:00,169.99941666666666,23338.8,23329.2,2.599999999998545,0.05,0.02,0.03,True,False,False,EOD_EXIT,30.773991375068,49.170000000000435,0.25,79.69399137506844,5231.089196416451,1.5470370298337115,34.43086355388525,102.5799712502275,2026-03,6803.3672664188125
171,XAUUSD,BUY,2026-03-30 07:55:00.043000+00:00,2026-03-30 14:45:09.838000+00:00,410.16324999999995,4496.72,4492.48,0.339999999999236,0.02,0.01,0.01,True,True,False,FULL_TP2,48.55770504271004,76.30496506711552,0.1,124.76267010982556,6697.0407401121865,1.8983169729119624,18.11941651654398,38.537861145007746,2026-03,6928.129936528638
175,XAUUSD,BUY,2026-03-30 14:10:00.051000+00:00,2026-03-30 16:48:23.965000+00:00,158.39856666666668,4538.23,4535.01,0.3600000000005821,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,39.14392688295811,0.3600000000005821,0.1,39.40392688295869,6864.428466116536,0.5773448381972205,21.436414610407635,31.066608637268615,2026-03,6967.533863411596
173,XAUUSD,BUY,2026-03-30 12:40:00.058000+00:00,2026-03-30 16:48:25.814000+00:00,248.42926666666665,4537.13,4534.0,0.32999999999992724,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,42.36437082283919,0.32999999999992724,0.1,42.59437082283912,6783.936894898084,0.6318381045129,20.18165813836897,33.62251652606309,2026-03,7010.128234234435
174,XAUUSD,BUY,2026-03-30 13:40:00.240000+00:00,2026-03-30 16:49:09.226000+00:00,189.1497666666667,4533.35,4531.42,0.25,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,40.93764433549404,0.25,0.1,41.08764433549404,6825.024539233577,0.6056607685486336,20.83227260535273,32.49019391705855,2026-03,7051.2158785699285
172,XAUUSD,BUY,2026-03-30 11:00:00.045000+00:00,2026-03-30 16:55:26.915000+00:00,355.44783333333334,4527.66,4527.59,0.3100000000004002,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,44.09178396305833,0.3100000000004002,0.1,44.30178396305873,6741.342524075245,0.6615128335372289,19.392915317310226,34.993479335760235,2026-03,7095.517662532987
140,NAS100,SELL,2026-03-30 19:05:00.013000+00:00,2026-03-30 21:00:00.012000+00:00,114.99998333333333,23157.4,23160.5,2.599999999998545,0.05,0.02,0.03,False,False,False,EOD_EXIT,22.800000000000004,34.2,0.25,56.75000000000001,5287.839196416451,1.084860109800393,25.846856044789433,104.78593628577475,2026-03,7152.267662532987
176,XAUUSD,BUY,2026-03-30 18:35:00.030000+00:00,2026-03-30 21:00:00.111000+00:00,145.00135,4548.83,4541.6,0.2899999999999636,0.02,0.01,0.01,False,False,False,EOD_EXIT,-26.660000000000768,-26.660000000000768,0.1,-53.42000000000154,6811.008466116534,-0.7782148253665644,24.065435113474777,34.591338746590715,2026-03,7098.847662532985
179,XAUUSD,BUY,2026-03-31 11:00:00.033000+00:00,2026-03-31 13:39:00.225000+00:00,159.0032,4568.3,4564.41,0.32999999999992724,0.02,0.01,0.01,False,False,False,SL,-29.25536914487748,-29.25536914487748,0.1,-58.61073828975496,6627.819235458014,-0.876562508242398,23.703294561546212,32.50596571653016,2026-03,7040.23692424323
177,XAUUSD,BUY,2026-03-31 08:00:00.004000+00:00,2026-03-31 13:39:49.084000+00:00,339.81800000000004,4569.04,4564.79,0.3100000000004002,0.02,0.01,0.01,False,False,False,SL,-31.094623092190886,-31.094623092190886,0.1,-62.289246184381774,6748.719219932152,-0.9145377882623238,21.695688832168198,34.5495812135451,2026-03,6977.9476780588475
178,XAUUSD,BUY,2026-03-31 08:30:00.092000+00:00,2026-03-31 13:40:13.668000+00:00,310.2262666666667,4575.44,4561.56,0.3600000000005821,0.02,0.01,0.01,False,False,False,SL,-31.094623092190886,-31.094623092190886,0.1,-62.289246184381774,6686.4299737477695,-0.9229787779644505,21.695688832168198,34.5495812135451,2026-03,6915.658431874465
180,XAUUSD,BUY,2026-03-31 14:20:00.025000+00:00,2026-03-31 17:34:09.099000+00:00,194.15123333333335,4575.76,4567.13,0.4899999999997817,0.02,0.01,0.01,True,True,False,FULL_TP2,38.716423475150805,60.840094032379056,0.1,99.45651750752987,6727.275752965544,1.5005918836085599,23.055063560474306,30.727320218373478,2026-03,7015.114949381995
141,NAS100,BUY,2026-03-31 18:10:00.007000+00:00,2026-03-31 19:40:18.450000+00:00,90.30738333333333,23380.1,23314.9,2.600000000002183,0.04,0.02,0.02,True,True,False,FULL_TP2,36.77370486533982,49.031606487119284,0.2,85.60531135245911,5373.444507768911,1.6189091266329263,16.1928144619994,122.57901621779867,2026-03,7100.720260734454
142,NAS100,BUY,2026-03-31 19:05:00.034000+00:00,2026-03-31 19:40:20.260000+00:00,35.3371,23358.6,23318.6,2.599999999998545,0.04,0.02,0.02,True,True,False,FULL_TP2,37.384868803529386,49.846491738039916,0.2,87.0313605415693,5460.47586831048,1.619656821908919,17.202108554294732,124.61622934509893,2026-03,7187.751621276024
181,XAUUSD,BUY,2026-04-01 13:25:00.179000+00:00,2026-04-01 15:26:21.541000+00:00,121.35603333333333,4728.28,4725.27,0.32000000000061846,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,37.78764913700161,0.32000000000061846,0.1,38.007649137002225,6765.283402102546,0.5649783141451804,45.148188080216606,29.990197727779368,2026-04,7225.759270413026
143,NAS100,BUY,2026-04-01 13:25:00.078000+00:00,2026-04-01 15:49:11.356000+00:00,144.18796666666668,23904.8,23914.6,2.599999999998545,0.05,0.02,0.03,True,False,True,TP1_THEN_BE,30.46399501645865,0.7799999999995634,0.25,30.993995016458214,5491.469863326938,0.5676061164619346,47.81001445772124,101.54665005486252,2026-04,7256.753265429484
182,XAUUSD,BUY,2026-04-01 15:40:00+00:00,2026-04-01 21:00:00.017000+00:00,320.00028333333336,4747.38,4736.14,0.32000000000061846,0.03,0.02,0.01,True,False,False,EOD_EXIT,75.40384391993211,37.9399999999996,0.15,113.19384391993171,6878.477246022478,1.6731574598153984,47.595869050515894,29.922160285687294,2026-04,7369.947109349416
183,XAUUSD,BUY,2026-04-01 16:35:00.087000+00:00,2026-04-01 21:00:00.017000+00:00,264.9988333333333,4746.02,4739.22,0.3600000000005821,0.03,0.02,0.01,True,False,False,EOD_EXIT,75.52585506850846,34.85999999999967,0.15,110.23585506850813,6988.713101090986,1.602620044025772,48.59669980551058,29.970577408138166,2026-04,7480.182964417924
144,NAS100,BUY,2026-04-01 16:35:00.088000+00:00,2026-04-01 21:00:00.119000+00:00,265.00051666666667,24024.7,23997.6,3.099999999998545,0.05,0.02,0.03,True,False,False,EOD_EXIT,31.936890324766868,32.22000000000043,0.25,63.9068903247673,5555.376753651705,1.1637483572758809,48.34738836853305,106.45630108255594,2026-04,7544.089854742691
145,NAS100,BUY,2026-04-01 17:00:00.021000+00:00,2026-04-01 21:00:00.119000+00:00,240.00163333333333,23985.3,23969.8,22.5,0.05,0.02,0.03,True,False,False,EOD_EXIT,33.01996958728341,40.560000000000215,0.25,73.32996958728363,5628.706723238989,1.3199819353220603,47.58880085538677,110.0665652909448,2026-04,7617.419824329975
146,NAS100,SELL,2026-04-02 12:15:00.103000+00:00,2026-04-02 16:53:18.015000+00:00,278.29853333333335,23668.5,23664.7,3.099999999998545,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,42.7692170946837,0.9299999999995634,0.3,43.399217094683266,5672.105940333672,0.7710335469336653,33.03264530833912,95.0427046548538,2026-04,7660.819041424658
147,NAS100,SELL,2026-04-02 12:35:00.153000+00:00,2026-04-02 16:53:18.114000+00:00,258.29935,23665.5,23668.4,2.599999999998545,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,42.7692170946837,0.7799999999995634,0.3,43.24921709468326,5715.355157428356,0.7624895858722104,33.03264530833912,95.0427046548538,2026-04,7704.068258519342
148,NAS100,SELL,2026-04-02 16:35:00.086000+00:00,2026-04-02 16:58:10.582000+00:00,23.174933333333335,23527.1,23624.7,4.0,0.06,0.03,0.03,False,False,False,SL,-27.792768020985385,-27.792768020985385,0.3,-55.88553604197077,5659.4696213863845,-0.977813880373388,33.637375977793695,92.6425600699519,2026-04,7648.182722477371
186,XAUUSD,SELL,2026-04-02 15:55:00.071000+00:00,2026-04-02 17:11:32.297000+00:00,76.5371,4601.71,4620.06,0.3999999999996362,0.02,0.01,0.01,False,False,False,SL,-34.885383459976765,-34.885383459976765,0.1,-69.87076691995352,6775.079696501042,-1.0207636606479287,40.61328812991623,38.761537177752004,2026-04,7578.311955557417
184,XAUUSD,SELL,2026-04-02 12:00:00.043000+00:00,2026-04-02 17:11:33.735000+00:00,311.56153333333333,4618.26,4620.41,0.36999999999989086,0.02,0.01,0.01,False,False,False,SL,-36.84875203194224,-36.84875203194224,0.1,-73.79750406388447,6914.915597027101,-1.055952691095077,41.75794841744524,40.94305781326884,2026-04,7504.514451493532
185,XAUUSD,SELL,2026-04-02 14:25:00.273000+00:00,2026-04-02 17:16:28.125000+00:00,171.4642,4614.77,4625.27,0.37999999999919964,0.02,0.01,0.01,False,False,False,SL,-34.932566803052396,-34.932566803052396,0.1,-69.96513360610479,6844.950463420996,-1.011800254455522,40.77326918057842,38.813963114502165,2026-04,7434.549317887427
188,XAUUSD,SELL,2026-04-02 20:25:00.013000+00:00,2026-04-02 21:00:00.027000+00:00,35.000233333333334,4651.93,4663.92,0.4399999999995998,0.02,0.01,0.01,False,False,False,EOD_EXIT,14.920000000000073,14.920000000000073,0.1,29.740000000000144,6822.939696501041,0.4377907514675045,32.67598479369248,41.09466495236186,2026-04,7464.2893178874265
187,XAUUSD,SELL,2026-04-02 19:10:00.007000+00:00,2026-04-02 21:00:00.027000+00:00,110.00033333333334,4654.83,4658.11,0.36999999999989086,0.02,0.01,0.01,False,False,False,EOD_EXIT,9.109999999999673,9.109999999999673,0.1,18.119999999999344,6793.199696501041,0.26745072842991546,34.58198519281499,42.124254564082,2026-04,7482.4093178874255
189,XAUUSD,SELL,2026-04-06 06:15:00.057000+00:00,2026-04-06 08:07:38.513000+00:00,112.64093333333334,4626.7,4633.2,0.4899999999997817,0.02,0.01,0.01,False,False,False,SL,-34.022885768204105,-34.022885768204105,0.1,-68.1457715364082,6754.793924964632,-0.9987743490002544,23.459799719505693,37.80320640911558,2026-04,7414.263546351017
154,NAS100,BUY,2026-04-06 16:40:00.089000+00:00,2026-04-06 17:04:55.804000+00:00,24.928583333333332,24177.9,24146.6,3.099999999998545,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,40.43251096003077,0.9299999999995634,0.3,41.06251096003034,5818.590392952528,0.71072804491372,25.007721663341417,89.85002435562329,2026-04,7455.326057311047
151,NAS100,BUY,2026-04-06 09:55:00.009000+00:00,2026-04-06 18:33:04.427000+00:00,518.0736333333333,24103.7,24102.8,3.0,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,46.495727706444455,0.8999999999999999,0.3,47.09572770644446,5787.461205519049,0.8204308225404234,23.387784272665172,103.32383934765525,2026-04,7502.421785017492
150,NAS100,BUY,2026-04-06 09:10:00.238000+00:00,2026-04-06 20:12:19.028000+00:00,662.3131666666667,24122.3,24097.6,2.7999999999992724,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,46.495727706444455,0.8399999999997818,0.3,47.03572770644424,5740.365477812605,0.8261549878709764,23.387784272665172,103.32383934765525,2026-04,7549.457512723936
152,NAS100,BUY,2026-04-06 10:30:00.371000+00:00,2026-04-06 20:12:40.291000+00:00,582.6653333333333,24102.6,24087.6,3.099999999998545,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,45.52746144169832,0.9299999999995634,0.3,46.15746144169789,5833.618666960747,0.7975424767889783,23.412913830139246,101.17213653710851,2026-04,7595.614974165634
149,NAS100,BUY,2026-04-06 07:10:00.409000+00:00,2026-04-06 20:12:54.305000+00:00,782.8982666666667,24074.5,24074.6,2.599999999998545,0.05,0.02,0.03,True,False,True,TP1_THEN_BE,33.330128719776255,0.7799999999995634,0.25,33.860128719775815,5693.329750106161,0.5982915535375061,23.747385595483614,111.10042906591993,2026-04,7629.47510288541
153,NAS100,BUY,2026-04-06 15:45:00.135000+00:00,2026-04-06 20:12:56.274000+00:00,267.93565,24166.9,24168.6,2.599999999998545,0.06,0.03,0.03,False,False,False,SL,-27.895392484124386,-27.895392484124386,0.3,-56.09078496824877,5777.527881992498,-0.96150928215319,24.931353487459205,92.98464161374827,2026-04,7573.384317917161
155,NAS100,BUY,2026-04-06 19:30:00.089000+00:00,2026-04-06 20:13:36.465000+00:00,43.60626666666667,24173.4,24164.5,2.599999999998545,0.06,0.03,0.03,False,False,False,SL,-29.847901258305498,-29.847901258305498,0.3,-59.99580251661099,5758.594590435918,-1.0311054476231538,27.099295332018894,99.493004194353,2026-04,7513.38851540055
190,XAUUSD,BUY,2026-04-06 17:15:00.049000+00:00,2026-04-06 20:14:04.234000+00:00,179.06975,4683.3,4673.29,0.4099999999998545,0.03,0.02,0.01,False,False,False,SL,-53.235772047359205,-26.617886023679603,0.15,-80.00365807103881,6674.790266893594,-1.1843982060704792,16.614257678414106,29.575428915199062,2026-04,7433.384857329512
157,NAS100,SELL,2026-04-07 08:35:00.308000+00:00,2026-04-07 11:02:05.777000+00:00,147.09115,24073.3,24070.3,3.0,0.07,0.04,0.03,False,False,False,SL,-33.389332390422354,-25.04199929281676,0.35000000000000003,-58.78133168323912,5640.010286170731,-1.0314701014699459,19.373201624674824,83.4733309760547,2026-04,7374.603525646273
159,NAS100,SELL,2026-04-07 10:25:00.011000+00:00,2026-04-07 11:02:06.269000+00:00,37.104299999999995,24074.1,24079.2,3.099999999998545,0.07,0.04,0.03,False,False,False,SL,-31.298557010108198,-23.473917757581148,0.35000000000000003,-55.12247476768935,5527.555146268606,-0.9873841641863806,17.05482744402577,78.24639252527172,2026-04,7319.481050878583
156,NAS100,SELL,2026-04-07 07:05:00.369000+00:00,2026-04-07 11:02:06.269000+00:00,237.09833333333333,24068.0,24071.7,2.399999999997817,0.07,0.04,0.03,False,False,False,SL,-33.973127189684604,-25.47984539226345,0.35000000000000003,-59.802972581948055,5698.79161785397,-1.038499440145882,20.667792335236367,84.93281797421274,2026-04,7259.678078296635
158,NAS100,SELL,2026-04-07 09:30:00.041000+00:00,2026-04-07 11:02:14.511000+00:00,92.24116666666667,24075.9,24094.5,3.7999999999992724,0.07,0.04,0.03,False,False,False,SL,-32.56152293396299,-24.42114220047224,0.35000000000000003,-57.33266513443523,5582.677621036296,-1.0165347619137248,18.171081679153176,81.40380733490794,2026-04,7202.3454131622
160,NAS100,SELL,2026-04-07 16:35:00.129000+00:00,2026-04-07 17:06:13.142000+00:00,31.21688333333333,24065.8,24076.0,3.099999999998545,0.06,0.03,0.03,True,True,False,FULL_TP2,41.588352207404384,55.45113627653954,0.3,96.73948848394393,5624.29463475255,1.7501315848336352,15.572066474693404,92.41856046089855,2026-04,7299.084901646144
191,XAUUSD,BUY,2026-04-08 08:00:00.156000+00:00,2026-04-08 13:16:23.163000+00:00,316.38345000000004,4805.86,4803.91,0.4099999999998545,0.02,0.01,0.01,False,False,False,SL,-30.247504574010236,-30.247504574010236,0.1,-60.59500914802047,6614.195257745573,-0.9078189235183417,26.90348876704028,33.60833841556694,2026-04,7238.4898924981235
164,NAS100,BUY,2026-04-08 16:00:00.096000+00:00,2026-04-08 16:39:42.663000+00:00,39.70945,25080.6,25067.4,3.600000000002183,0.06,0.03,0.03,False,False,False,SL,-29.29143794061674,-29.29143794061674,0.3,-58.882875881233474,5402.134845655773,-1.0782399707111894,40.26495626859953,97.63812646872225,2026-04,7179.60701661689
163,NAS100,BUY,2026-04-08 14:25:00.114000+00:00,2026-04-08 16:39:52.619000+00:00,134.87508333333332,25077.1,25066.6,2.6999999999970896,0.05,0.02,0.03,False,False,False,SL,-20.146831701620975,-30.220247552431463,0.25,-50.61707925405244,5461.017721537006,-0.9183677998184425,38.514892453948754,100.73415850810366,2026-04,7128.989937362838
162,NAS100,BUY,2026-04-08 11:25:00.057000+00:00,2026-04-08 17:08:44.656000+00:00,343.74331666666666,25023.4,25019.5,2.7000000000007276,0.05,0.02,0.03,False,False,False,SL,-22.00041246665787,-33.0006186999868,0.25,-55.25103116664467,5511.634800791058,-0.992494418503542,34.51881868564536,110.00206233328919,2026-04,7073.738906196193
161,NAS100,BUY,2026-04-08 10:20:00.112000+00:00,2026-04-08 17:08:46.009000+00:00,408.76495,25039.4,25022.1,2.5,0.05,0.02,0.03,False,False,False,SL,-22.863521117938944,-34.29528167690842,0.25,-57.40880279484736,5566.885831957703,-1.0207289362139391,33.17689299758283,114.31760558969593,2026-04,7016.330103401346
165,NAS100,BUY,2026-04-08 19:00:00.102000+00:00,2026-04-08 21:00:00.127000+00:00,120.00041666666667,24951.7,24932.1,2.599999999998545,0.05,0.02,0.03,False,False,False,EOD_EXIT,0.4,0.6,0.25,0.75,5402.884845655773,0.01388340020062858,35.14132212281253,108.54426525210742,2026-04,7017.080103401346
193,XAUUSD,SELL,2026-04-09 08:50:00.075000+00:00,2026-04-09 13:25:00.870000+00:00,275.01324999999997,4708.51,4714.63,0.4099999999998545,0.03,0.02,0.01,False,False,False,SL,-48.89633538574708,-24.44816769287354,0.15,-73.49450307862062,6462.332431569854,-1.1244866764908223,24.96926710924474,27.164630769859567,2026-04,6943.585600322725
194,XAUUSD,SELL,2026-04-09 10:20:00.098000+00:00,2026-04-09 13:25:05.278000+00:00,185.08633333333333,4713.36,4715.85,0.32999999999992724,0.03,0.02,0.01,False,False,False,SL,-47.55648306220064,-23.77824153110032,0.15,-71.48472459330097,6390.847706976553,-1.1061752912011003,25.369974613786425,26.42026836788904,2026-04,6872.100875729425
192,XAUUSD,SELL,2026-04-09 06:10:00.322000+00:00,2026-04-09 13:49:09.125000+00:00,459.1467166666667,4712.55,4717.98,0.28000000000065484,0.03,0.02,0.01,False,False,False,SL,-52.145548731399685,-26.072774365699843,0.15,-78.36832309709953,6535.826934648474,-1.1848504624251313,24.58012429579831,28.969749295221813,2026-04,6793.732552632326
195,XAUUSD,BUY,2026-04-09 16:05:00.107000+00:00,2026-04-09 18:33:29.564000+00:00,148.49095,4749.46,4743.36,0.3599999999996726,0.03,0.02,0.01,True,True,False,FULL_TP2,60.637900430434456,47.64406462391253,0.15,108.13196505434698,6498.9796720309005,1.691981565079465,20.291079240554183,24.06265890096582,2026-04,6901.864517686673
166,NAS100,BUY,2026-04-09 08:25:00.055000+00:00,2026-04-09 18:55:03.186000+00:00,630.0521833333333,24885.3,24877.7,2.600000000002183,0.07,0.04,0.03,True,True,False,FULL_TP2,47.13258213492082,47.13258213492082,0.35000000000000003,93.91516426984164,5496.800009925614,1.738241086988089,18.502109549171436,78.55430355820106,2026-04,6995.779681956515
196,XAUUSD,BUY,2026-04-10 06:15:00.030000+00:00,2026-04-10 11:47:12.691000+00:00,332.2110166666667,4761.64,4760.35,0.3400000000001455,0.03,0.02,0.01,False,False,False,SL,-39.548279021062626,-19.774139510531313,0.15,-59.47241853159394,6439.507253499307,-0.9151039321993922,15.16491558763185,21.97126612281233,2026-04,6936.307263424921
198,XAUUSD,BUY,2026-04-14 07:15:00.155000+00:00,2026-04-14 10:25:20.813000+00:00,190.3443,4773.64,4769.07,0.3999999999996362,0.04,0.02,0.02,True,False,True,TP1_THEN_BE,48.48844477730563,0.7999999999992725,0.2,49.0884447773049,6416.57562938845,0.7709233384236905,17.70016482409739,19.24144634020054,2026-04,6985.395708202226
199,XAUUSD,BUY,2026-04-14 09:40:00.273000+00:00,2026-04-14 10:25:33.015000+00:00,45.545700000000004,4769.58,4767.86,0.32999999999992724,0.04,0.02,0.02,True,False,True,TP1_THEN_BE,46.481456976349364,0.6599999999998545,0.2,46.941456976349215,6463.517086364799,0.7315655528371464,18.33805691145867,18.445022609662683,2026-04,7032.337165178576
200,XAUUSD,BUY,2026-04-14 13:15:00.153000+00:00,2026-04-14 13:38:41.936000+00:00,23.696383333333333,4787.08,4782.46,0.27999999999974534,0.04,0.02,0.02,False,False,False,SL,-34.3567901748811,-34.3567901748811,0.2,-68.9135803497622,6394.603506015037,-1.0661932107387755,21.357058564740697,19.08710565271176,2026-04,6963.423584828814
197,XAUUSD,BUY,2026-04-14 06:50:00.119000+00:00,2026-04-14 13:39:02.270000+00:00,409.03585000000004,4771.44,4771.4,0.27999999999974534,0.04,0.02,0.02,False,False,False,SL,-35.91003444408125,-35.91003444408125,0.2,-72.0200688881625,6367.487184611145,-1.118409624416929,16.98463016812394,19.9500191356006,2026-04,6891.403515940651
168,NAS100,BUY,2026-04-14 09:55:00.112000+00:00,2026-04-14 14:57:56.721000+00:00,302.94348333333335,25449.4,25444.5,2.599999999998545,0.1,0.05,0.05,True,True,False,FULL_TP2,40.64273580225199,54.19031440300387,0.5,94.33305020525586,5686.069584372183,1.6870081347512893,43.69429588800791,54.19031440300319,2026-04,6985.736566145907
167,NAS100,BUY,2026-04-14 07:20:00.068000+00:00,2026-04-14 16:32:17.539000+00:00,552.2911833333333,25454.9,25456.3,2.599999999998545,0.09,0.04,0.05,True,True,False,FULL_TP2,35.76994659049233,59.61657765082055,0.44999999999999996,94.93652424131288,5591.736534166927,1.7271234913019442,41.745508982496574,59.616577650820254,2026-04,7080.67309038722
170,NAS100,BUY,2026-04-14 14:20:00.432000+00:00,2026-04-14 16:44:01.942000+00:00,144.02516666666668,25519.2,25514.2,2.600000000002183,0.11,0.06,0.05,True,True,False,FULL_TP2,45.704916896736535,50.783240996373934,0.55,95.93815789311047,5880.618066150182,1.658486889761489,47.92330974662691,50.78324099637475,2026-04,7176.611248280331
169,NAS100,BUY,2026-04-14 13:10:00.238000+00:00,2026-04-14 16:45:37.749000+00:00,215.62518333333335,25515.1,25515.3,2.599999999998545,0.11,0.06,0.05,True,True,False,FULL_TP2,46.97067973494704,52.18964414994116,0.55,98.6103238848882,5784.6799082570715,1.7342440577215705,47.258790281669924,52.18964414994204,2026-04,7275.221572165219
201,XAUUSD,BUY,2026-04-14 16:10:00.163000+00:00,2026-04-14 17:33:07.106000+00:00,83.11571666666667,4781.92,4777.21,0.27999999999974534,0.04,0.02,0.02,True,True,False,FULL_TP2,49.977836741945794,78.53660059448703,0.2,128.31443733643283,6522.91794335147,2.0066050571506864,17.69095473721063,19.83247489759767,2026-04,7403.536009501652
171,NAS100,BUY,2026-04-15 06:50:00.106000+00:00,2026-04-15 08:44:06.649000+00:00,114.10905,25887.3,25889.2,2.600000000002183,0.11,0.06,0.05,False,False,False,SL,-33.343164790458104,-27.785970658715087,0.55,-61.67913544917319,5818.938930701009,-1.048854640028547,64.97348942306166,55.57194131743175,2026-04,7341.856874052479
172,NAS100,BUY,2026-04-15 20:30:00.124000+00:00,2026-04-15 21:00:00.181000+00:00,30.00095,26074.9,26055.5,2.599999999998545,0.09,0.04,0.05,False,False,False,EOD_EXIT,0.23999999999941793,0.2999999999992724,0.44999999999999996,0.08999999999869035,5819.028930701007,0.001546673733313232,51.045542370086594,66.66609383881078,2026-04,7341.946874052477
203,XAUUSD,BUY,2026-04-16 10:00:00.044000+00:00,2026-04-16 11:05:02.323000+00:00,65.03798333333333,4828.69,4826.4,0.2599999999993088,0.04,0.02,0.02,False,False,False,SL,-30.123215182027707,-30.123215182027707,0.2,-60.446430364055416,6397.911612393403,-0.9359411473298751,16.01219518218012,16.73511954557143,2026-04,7281.500443688422
202,XAUUSD,BUY,2026-04-16 06:10:00.096000+00:00,2026-04-16 11:05:03.332000+00:00,295.05393333333336,4826.49,4826.16,0.36999999999989086,0.04,0.02,0.02,False,False,False,SL,-32.179950297006144,-32.179950297006144,0.2,-64.55990059401229,6458.358042757458,-0.9897395790455318,16.023920092311187,17.877750165003782,2026-04,7216.94054309441
204,XAUUSD,BUY,2026-04-16 10:25:00.179000+00:00,2026-04-16 11:05:03.770000+00:00,40.05985,4827.98,4824.52,0.3100000000004002,0.04,0.02,0.02,False,False,False,SL,-30.123215182027707,-30.123215182027707,0.2,-60.446430364055416,6337.4651820293475,-0.9447837673619085,16.01219518218012,16.73511954557143,2026-04,7156.494112730355
175,NAS100,BUY,2026-04-16 12:55:00.650000+00:00,2026-04-16 13:35:41.509000+00:00,40.68098333333333,26322.0,26319.5,2.599999999998545,0.11,0.06,0.05,False,False,False,SL,-30.737157818534616,-25.614298182112183,0.55,-56.901456000646796,5644.253818716487,-0.9980688695322368,58.771184456506475,51.22859636422401,2026-04,7099.592656729707
174,NAS100,BUY,2026-04-16 12:30:00.004000+00:00,2026-04-16 13:35:41.871000+00:00,65.69778333333333,26318.5,26318.9,2.600000000002183,0.11,0.06,0.05,False,False,False,SL,-30.737157818534616,-25.614298182112183,0.55,-56.901456000646796,5701.1552747171345,-0.9882058941359828,58.771184456506475,51.22859636422401,2026-04,7042.69120072906
173,NAS100,BUY,2026-04-16 08:35:00.194000+00:00,2026-04-16 13:37:33.211000+00:00,302.5502833333333,26323.3,26319.0,2.599999999998545,0.11,0.06,0.05,False,False,False,SL,-32.95756362721367,-27.4646363560114,0.55,-60.97219998322507,5758.056730717782,-1.0478071291506685,57.89684137887087,54.929272712021096,2026-04,6981.719000745835
176,NAS100,BUY,2026-04-16 16:25:00.004000+00:00,2026-04-16 16:41:48.100000+00:00,16.8016,26306.2,26275.0,2.599999999998545,0.11,0.06,0.05,False,False,False,SL,-30.68207893729486,-25.56839911441239,0.55,-56.800478051707245,5587.45334066478,-1.0063416684656425,50.38175470506085,51.13679822882657,2026-04,6924.918522694127
177,NAS100,BUY,2026-04-16 20:45:00.132000+00:00,2026-04-16 21:00:00.154000+00:00,15.000366666666668,26372.8,26372.0,2.599999999998545,0.07,0.04,0.03,False,False,False,EOD_EXIT,-17.8,-13.35,0.35000000000000003,-31.5,5555.95334066478,-0.5637630970579562,41.304032300392144,74.50018466819864,2026-04,6893.418522694127
205,XAUUSD,SELL,2026-04-17 13:05:00.275000+00:00,2026-04-17 14:45:42.112000+00:00,100.69728333333335,4788.99,4791.01,0.3099999999994907,0.05,0.02,0.03,False,False,False,SL,-27.353670294773107,-41.030505442159665,0.25,-68.63417573693278,6268.831006292415,-1.082990971398996,25.489040411395557,15.196483497096638,2026-04,6824.784346957194
