trade_id,symbol,direction,entry_time,exit_time,duration_m,planned_entry,actual_entry,entry_spread,total_lots,partial_lots,runner_lots,tp1_hit,tp2_hit,be_hit,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,account_balance,return_pct,adx_1h,atr_1h,month,balance,hour,equity,date,compounded_net_pnl,compounded_balance,has_sweep,sim_pnl,sim_bal,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,part_lots,run_lots,starting_balance,exit_price,ending_balance
64,XAUUSD,BUY,2026-02-27 07:20:00.242000+00:00,2026-02-27 15:22:21.297000+00:00,482.35091666666665,5189.01,5186.77,0.2800000000006548,0.03,0.02,0.01,True,True,False,FULL_TP2,53.37791410571116,41.93978965448696,0.15,95.16770376019812,6558.415500596609,1.4724439902610604,19.70712072100829,21.181711946710685,2026-02,6765.096226762146,7.0,6865.660263981323,2026-02-27,96.6538912315924,6757.488958173367,True,100.43808837199452,7022.058444884939,,,,,,,,,,,,,
61,NAS100,SELL,2026-02-27 08:15:00.061000+00:00,2026-02-27 10:01:50.365000+00:00,106.8384,24966.7,24976.5,2.200000000000728,0.07,0.04,0.03,False,False,False,SL,-28.444418334166404,-21.333313750624804,0.35,-50.12773208479121,5206.680726165538,-0.953577298524506,38.38494542281988,71.11104583541581,2026-02,6669.928523001948,8.0,6770.492560221125,2026-02-27,-65.05826146761123,6692.430696705756,True,-67.60542520688958,6954.453019678049,,,,,,,,,,,,,
62,NAS100,SELL,2026-02-27 19:25:00.069000+00:00,2026-02-27 21:00:00.088000+00:00,95.00031666666668,24914.2,24900.0,2.200000000000728,0.06,0.03,0.03,False,False,False,EOD_EXIT,10.260000000000218,10.260000000000218,0.3,20.22000000000044,5226.900726165538,0.3883472227975742,38.60814774068936,87.16075973009644,2026-02,6810.996226762149,19.0,6911.560263981325,2026-02-27,25.889328261006582,6718.3200249667625,True,26.90294831006893,6981.355967988117,,,,,,,,,,,,,
65,XAUUSD,BUY,2026-02-27 19:50:00.215000+00:00,2026-02-27 21:00:00.076000+00:00,69.99768333333333,5234.87,5236.57,0.2799999999997453,0.03,0.02,0.01,False,False,False,EOD_EXIT,17.220000000001164,8.610000000000582,0.15,25.680000000001748,6584.095500596611,0.3915579913725454,23.19578940637421,22.00595869399249,2026-02,6790.776226762148,19.0,6891.340263981325,2026-02-27,26.20351697898745,6744.52354194575,True,27.22943815770924,7008.585406145827,,,,,,,,,,,,,
66,XAUUSD,BUY,2026-03-02 07:40:00.608000+00:00,2026-03-02 09:18:01.325000+00:00,98.01195,5360.49,5358.85,0.2800000000006548,0.02,0.01,0.01,True,True,False,FULL_TP2,37.17308476632661,58.41484748994117,0.1,95.48793225626778,6679.583432852878,1.4502817015277991,43.28192687708285,29.502448227243,2026-03,6906.484159018416,7.0,7007.048196237593,2026-03-02,96.41628307336752,6840.939825019118,True,100.19117736934778,7108.776583515175,,,,,,,,,,,,,
63,NAS100,SELL,2026-03-02 14:20:00.328000+00:00,2026-03-02 15:25:27.623000+00:00,65.45491666666666,24612.9,24602.7,2.200000000000728,0.05,0.02,0.03,False,False,False,SL,-19.39880918730924,-29.09821378096385,0.25,-48.747022968273086,5178.153703197265,-0.9326181139092338,39.6176318989114,96.9940459365455,2026-03,6857.737136050143,14.0,6958.30117326932,2026-03-02,-64.40045427173699,6776.539370747381,True,-66.92186351652119,7041.854719998653,,,,,,,,,,,,,
64,NAS100,SELL,2026-03-02 15:55:00.171000+00:00,2026-03-02 16:31:53.168000+00:00,36.88328333333333,24589.6,24622.7,2.200000000000728,0.05,0.02,0.03,False,False,False,SL,-19.37032281678694,-29.055484225180408,0.25,-48.67580704196735,5129.4778961552975,-0.9400224449095116,38.98057726128023,96.85161408393512,2026-03,6733.854124646675,15.0,6909.625366227353,2026-03-02,-64.30547699016888,6712.233893757212,True,-66.82316768050345,6975.03155231815,,,,,,,,,,,,,
68,XAUUSD,SELL,2026-03-03 10:25:00.086000+00:00,2026-03-03 11:25:36.084000+00:00,60.59996666666667,5312.22,5316.08,0.3500000000003638,0.02,0.01,0.01,True,True,False,FULL_TP2,40.51930143415757,63.67318796796281,0.1,104.09248940212038,6708.468717893497,1.576113864517043,22.713479612071502,32.15817574139524,2026-03,6837.946614048795,10.0,7013.717855629473,2026-03-03,104.15091205342462,6816.384805810637,True,108.2286328626,7083.260185180749,,,,,,,,,,,,,
69,XAUUSD,SELL,2026-03-03 15:05:00.101000+00:00,2026-03-03 16:44:06.095000+00:00,99.0999,5152.35,5174.98,0.3000000000001819,0.02,0.01,0.01,True,True,False,FULL_TP2,64.86183188253563,101.92573581541274,0.1,166.68756769794837,6875.156285591445,2.484733472086449,30.89095972070272,51.477644351218736,2026-03,6950.4733929862405,15.0,7126.24463456692,2026-03-03,165.26265826931427,6981.647464079952,True,171.7330286896784,7254.993213870428,,,,,,,,,,,,,
65,NAS100,SELL,2026-03-03 15:35:00.388000+00:00,2026-03-03 16:30:58.531000+00:00,55.96905,24468.9,24473.3,2.400000000001455,0.05,0.02,0.03,False,False,False,SL,-21.56431550420093,-32.346473256301394,0.25,-54.16078876050233,5075.317107394795,-1.055873323893208,29.35234724191063,107.82157752100416,2026-03,6783.7858252882925,15.0,6959.557066868971,2026-03-03,-74.50402122684886,6907.143442853103,True,-77.42100574224253,7177.572208128186,,,,,,,,,,,,,
66,NAS100,SELL,2026-03-03 16:55:00.095000+00:00,2026-03-03 18:05:14.842000+00:00,70.24578333333334,24460.2,24515.2,2.899999999997817,0.05,0.02,0.03,True,False,True,TP1_THEN_BE,32.9460108808511,0.8699999999993452,0.25,33.56601088085044,5108.883118275646,0.6613579047493285,29.547776705150245,109.82003626950382,2026-03,6984.039403867091,16.0,7159.810645447769,2026-03-03,45.38080958028545,6952.524252433388,True,47.15756091077628,7224.729769038962,,,,,,,,,,,,,
71,XAUUSD,SELL,2026-03-04 06:45:00.147000+00:00,2026-03-04 21:00:00.010000+00:00,854.9977166666666,5155.1,5161.46,0.5500000000001819,0.02,0.01,0.01,False,False,False,EOD_EXIT,27.21000000000004,27.21000000000004,0.1,54.32000000000008,6849.056285591443,0.7994423582735386,39.40226530294213,51.9122486533647,2026-03,7040.14398334199,6.0,7215.91522492267,2026-03-04,54.48798253736148,6924.724714619688,True,57.29947378003006,7282.029242818992,,,,,,,,,,,,,
